ID,State,County,Region,BaySegment,Name,SubName,OtherName,cpntLongitude,cpntLatitude,YatesBar,AREA_AC,AREA_SQM,NOAACode,NOAAName,SiteType,DzKeyBar,SpatKeyBar,ReportRegion
LTCBU0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,BUTTERPOT,,,-76.230488,38.537422,Y,80.82,327057,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCCA0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,CASON,,,-76.245345,38.531022,Y,205.22,830491,053,LITTLE CHOPTANK RIVER,,Yes,Yes,LITTLE CHOPTANK RIVER
LTCCC0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,CEDAR COVE,,,,,,,,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCCH0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,CHERRY ISLAND,,,-76.214829,38.56295,Y,24.38,98662,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCCI0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,COW ISLAND,,,-76.298939,38.553505,Y,85.34,345340,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCCT0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,CATORS,,,-76.322322,38.507225,Y,68.04,275330,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCFC0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,FISHING CREEK,,,-76.201004,38.530273,Y,72.45,293179,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCGR0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,GRANGER,,,-76.330024,38.503254,Y,41.64,168501,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCGV0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,GRAPEVINE,,DEEP POINT,-76.183584,38.52833,Y,37.96,153637,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCHE0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,HENPECK,,,-76.307421,38.508858,Y,90.65,366841,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCHO0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,HOOPER,,HOOPERS POINT,-76.275908,38.510637,Y,231.6,937260,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCHU0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,HUDSON,,,-76.243679,38.541699,Y,60.18,243553,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCJO0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,JONES,,,-76.191855,38.556808,Y,12.02,48633,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCLC0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,LITTLE CHOPTANK,,MIDDLES,-76.310116,38.519194,Y,166.59,674168,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCLP0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,LITTLE POLLARD,,"POLLARDS, BROOKS CREEK",-76.266305,38.536968,Y,106.77,432074,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCMA0,MD,DO,LITTLE CHOPTANK RIVER,CB4MH,MARSHALL,,,-76.33393,38.490323,Y,6.69,27064,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCMP0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,MCKEILS POINT,,,-76.227227,38.543438,Y,202.9,821093,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCNA0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,NINE ACRES,,HOOPERS,-76.296644,38.515977,Y,319.37,1292425,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCOC0,MD,DO,LITTLE CHOPTANK RIVER,CB4MH,OYSTER CREEK,,,-76.334969,38.493978,Y,4.69,18977,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCPA0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,PATTISON,,DRUM POINT,-76.179414,38.563016,Y,7.87,31867,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCPH0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,PEANUT HILL,,ABBOTTS,-76.314932,38.543252,Y,313.73,1269613,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCRF0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,RAGGED POINT FLATS,,,-76.2875,38.551301,Y,234.51,949026,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCRO0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,ROSS,,,-76.24734,38.552314,Y,35.66,144303,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCRP0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,RAGGED POINT,,RAGGED POINT HOLLOW,-76.295802,38.533805,Y,651.75,2637538,053,LITTLE CHOPTANK RIVER,,Yes,Yes,LITTLE CHOPTANK RIVER
LTCSA0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,SALTWORK,,SALTWORKS,-76.207473,38.533622,Y,33.84,136947,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCSC0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,SLAUGHTER CREEK,,"SHELL BANK,SHELL ROCK",-76.272251,38.504558,Y,117.74,476460,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCSU0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,SUSQUEHANNA,,,-76.257902,38.523568,Y,190.78,772059,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCTO0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,TOWN,,TOWN POINT,-76.218376,38.547303,Y,87.05,352268,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCTS0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,TOBACCO STICK,,,-76.231436,38.528896,Y,209.25,846811,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTCWS0,MD,DO,LITTLE CHOPTANK RIVER,LCHMH,WOOLFORD SHOAL,,,-76.23601667,38.52933333,,,,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
LTSBT0,MD,SO,LOWER TANGIER SOUND,TANMH,BIG THOROFARE,,SMITH ISLAND THOROUGHFARE,-76.027089,38.003452,,1143.05,4625745,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
LTSCS0,MD,SO,LOWER TANGIER SOUND,TANMH,CEDAR STRAITS,,,-75.894078,37.917012,,328.56,1329615,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
LTSDB0,MD,SO,LOWER TANGIER SOUND,TANMH,DITCH BANK,,,-75.951759,37.974296,,78.29,316815,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
LTSDR0,MD,SO,LOWER TANGIER SOUND,TANMH,DRUM,,,-75.966663,37.987704,,1763.39,7136202,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
LTSEP0,MD,SO,LOWER TANGIER SOUND,TANMH,EASTER'S POINT,,,-76.014167,37.991667,,,,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
LTSFC0,MD,SO,LOWER TANGIER SOUND,TANMH,FISHING CREEK,,,-75.896523,37.931282,,62.32,252211,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
LTSFI0,MD,SO,LOWER TANGIER SOUND,TANMH,FOX ISLAND,,,-75.939111,37.912658,Y,356.86,1444151,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
LTSGP0,MD,SO,LOWER TANGIER SOUND,TANMH,GREAT POINT,,,-75.894087,37.955199,,168.11,680310,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
LTSGR0,MD,SO,LOWER TANGIER SOUND,TANMH,GREAT ROCK,,,-75.929801,37.935255,Y,1517.68,6141814,192,TANGIER SOUND SOUTH OF WENONA,,,Yes,TANGIER SOUND
LTSOI1,MD,SO,LOWER TANGIER SOUND,TANMH,OLD ISLAND ADD 1,ADDITION 1,OLD ISLAND,-75.919112,37.957987,,394.83,1597821,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
LTSOW0,MD,SO,LOWER TANGIER SOUND,TANMH,OLD WOMANS LEG,,,-75.961124,37.963009,,474.46,1920082,192,TANGIER SOUND SOUTH OF WENONA,,Yes,,TANGIER SOUND
LTSPA1,MD,SO,LOWER TANGIER SOUND,TANMH,PAUL ADD 1,ADDITION 1,,-75.935802,37.982412,,263.23,1065244,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
LTSPH0,MD,SO,LOWER TANGIER SOUND,TANMH,PHILIBYS,,,-75.916857,37.9548,Y,306.1,1238743,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
LTSSC0,MD,SO,LOWER TANGIER SOUND,TANMH,SHANKS CREEK,,,-76.039942,37.962761,,175.58,710564,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
LTSTC0,MD,SO,LOWER TANGIER SOUND,TANMH,TWITCH COVE,,BIG ISLAND,-75.982194,37.970068,,1462.26,5917576,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
LTSTY0,MD,SO,LOWER TANGIER SOUND,TANMH,TYLERS CREEK,,,-76.019277,37.962582,,370.47,1499242,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MARCO0,MD,SO,MANOKIN RIVER,MANMH,CORMAL,,,-75.839877,38.131923,Y,358.68,1451518,057,MANOKIN RIVER,,,,MANOKIN RIVER
MARCP0,MD,SO,MANOKIN RIVER,TANMH,COW PEN,,MARSHY ISLAND,-75.898094,38.084863,,108.98,441037,057,MANOKIN RIVER,,,,MANOKIN RIVER
MARDP0,MD,SO,MANOKIN RIVER,MANMH,DRUM POINT,,,-75.883257,38.101055,Y,1520.18,6151955,057,MANOKIN RIVER,,,Yes,MANOKIN RIVER
MARDP1,MD,SO,MANOKIN RIVER,MANMH,DRUM POINT ADD 1,ADDITION 1,,-75.879525,38.092719,,157.4,636964,057,MANOKIN RIVER,,,,MANOKIN RIVER
MARDP2,MD,SO,MANOKIN RIVER,MANMH,DRUM POINT ADD 2,ADDITION 2,,-75.854053,38.112495,,291.91,1181321,057,MANOKIN RIVER,,,,MANOKIN RIVER
MARGC0,MD,SO,MANOKIN RIVER,MANMH,GOOSE CREEK,,,-75.867611,38.09535,,509.17,2060520,057,MANOKIN RIVER,,,,MANOKIN RIVER
MARGE0,MD,SO,MANOKIN RIVER,MANMH,GEORGES,,NARROWS,-75.844392,38.136358,Y,576.43,2332738,057,MANOKIN RIVER,,Yes,Yes,MANOKIN RIVER
MARGQ0,MD,SO,MANOKIN RIVER,MANMH,GEANQUAKIN,,,-75.840024,38.144385,,225.69,913338,057,MANOKIN RIVER,,,,MANOKIN RIVER
MARLD0,MD,SO,MANOKIN RIVER,TANMH,LITTLE DEAL ISLAND,,,-75.939754,38.11166,,357.06,1444988,057,MANOKIN RIVER,,,,MANOKIN RIVER
MARLS0,MD,SO,MANOKIN RIVER,MANMH,LAWS THOROFARE SOUTH,,,-75.913746,38.135596,,888.97,3597516,057,MANOKIN RIVER,,,,MANOKIN RIVER
MARLT0,MD,SO,MANOKIN RIVER,MANMH,LOWER THOROFARE,,,-75.930836,38.12337,,284.1,1149699,057,MANOKIN RIVER,,,,MANOKIN RIVER
MARMC0,MD,SO,MANOKIN RIVER,MANMH,MINE CREEK,,,-75.8658,38.079401,,310.16,1255153,057,MANOKIN RIVER,,,,MANOKIN RIVER
MARMI0,MD,SO,MANOKIN RIVER,MANMH,MARSH ISLAND,,,-75.890074,38.140296,,629.39,2547036,057,MANOKIN RIVER,,,,MANOKIN RIVER
MARMY0,MD,SO,MANOKIN RIVER,MANMH,MARSHY ISLAND,,WIDDIES HILL,-75.891221,38.106346,Y,1686.96,6826888,057,MANOKIN RIVER,,,,MANOKIN RIVER
MARPI0,MD,SO,MANOKIN RIVER,MANMH,PINEY ISLAND,,,-75.901026,38.10395,,2194.33,8880153,057,MANOKIN RIVER,,,,MANOKIN RIVER
MARPP0,MD,SO,MANOKIN RIVER,TANMH,PRICKLY POINT,,,-75.89657,38.081363,Y,172.84,699445,057,MANOKIN RIVER,,,,MANOKIN RIVER
MARPS0,MD,SO,MANOKIN RIVER,MANMH,PINEY ISLAND SWASH,,PINEY ISLAND DEEP,-75.912508,38.12019,Y,945.27,3825366,057,MANOKIN RIVER,,,,MANOKIN RIVER
MARSP0,MD,SO,MANOKIN RIVER,MANMH,SANDY POINT,,,-75.80749,38.137112,Y,49.58,200636,057,MANOKIN RIVER,,,,MANOKIN RIVER
MARST0,MD,SO,MANOKIN RIVER,MANMH,ST. PIERRE,,,-75.872454,38.133893,,973.72,3940525,057,MANOKIN RIVER,,,,MANOKIN RIVER
MARTC0,MD,SO,MANOKIN RIVER,MANMH,TEAGUE CREEK,,,-75.839029,38.120055,,43.99,178006,057,MANOKIN RIVER,,,,MANOKIN RIVER
MCBMC0,MD,,CHESAPEAKE BAY - MAIN STEM,,MERRILL CENTER BREAKWATERS,,,-76.46148333,38.93121667,,,,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,MID-BAY WEST
MCRBC0,MD,,MIDDLE CHOPTANK RIVER,,BOONES CREEK,,,-76.164717,38.67285,,0.018,,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
MCRBE0,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH2,BEACONS,,,-76.123082,38.627518,Y,277.76,1124043,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRBE1,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH2,BEACONS ADD 1,ADDITION 1,,-76.138431,38.635825,,178.25,721368,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRBS0,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH1,BACK SHORE,,EMERSONS,-76.164512,38.649614,Y,1282.68,5190828,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
MCRCH0,MD,DO,MIDDLE CHOPTANK RIVER,CHOMH2,CASTLE HAVEN CREEK,,,-76.164015,38.620911,Y,114.7,464167,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRCH1,MD,DO,MIDDLE CHOPTANK RIVER,CHOMH2,CASTLE HAVEN CREEK ADD 1,ADDITION 1,,-76.156538,38.620297,,182.58,738893,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRCO0,MD,DO,MIDDLE CHOPTANK RIVER,CHOMH2,COMMANDER,,,-76.119281,38.586037,Y,5.03,20367,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRCP0,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH2,CHLORA POINT,,,-76.147744,38.629444,Y,307.87,1245910,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRCP1,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH2,CHLORA POINT ADD 1,ADDITION 1,,-76.13858,38.625653,,83.35,337312,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRDI0,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH2,DICKINSON,,,-76.093993,38.607559,Y,465.01,1881810,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRDI1,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH2,DICKINSON ADD 1,ADDITION 1,,-76.094435,38.613648,,461.71,1868468,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRGM0,MD,DO,MIDDLE CHOPTANK RIVER,CHOMH2,GREEN MARSH,,,-76.070575,38.58393,Y,215.98,874022,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRGM1,MD,DO,MIDDLE CHOPTANK RIVER,CHOMH2,GREEN MARSH ADD 1,ADDITION 1,,-76.072427,38.579552,,39.19,158577,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRGM2,MD,DO,MIDDLE CHOPTANK RIVER,CHOMH2,GREEN MARSH ADD 2,ADDITION 2,,-76.078939,38.589474,,96.95,392338,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRHA0,MD,DO,MIDDLE CHOPTANK RIVER,CHOMH2,HAMBROOKS,,,-76.081253,38.598272,Y,70.99,287284,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRHA1,MD,DO,MIDDLE CHOPTANK RIVER,CHOMH2,HAMBROOKS ADD 1,ADDITION 1,,-76.08676,38.599236,,91.38,369798,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRHO0,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH1,HOPKINS,,,-76.157941,38.659149,Y,45,182111,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
MCRHP0,MD,DO,MIDDLE CHOPTANK RIVER,CHOMH2,HORN POINT,,,-76.142429,38.606517,Y,145.46,588668,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRHP1,MD,DO,MIDDLE CHOPTANK RIVER,CHOMH2,HORN POINT ADD 1,ADDITION 1,,-76.155813,38.606437,,823,3330543,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRHW0,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH2,HOWELLS POINT,,"HAILS POINT,HALES POINT",-76.119511,38.610151,Y,474.66,1920900,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRHW1,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH2,HOWELLS POINT ADD 1,ADDITION 1,,-76.105255,38.606252,,138.33,559807,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRHW2,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH2,HOWELLS POINT ADD 2,ADDITION 2,,-76.121911,38.618994,,158.8,642638,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRIC0,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH1,ISLAND CREEK,,ADKINSON,-76.141621,38.66393,Y,138.7,561286,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
MCRKI0,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH2,KIRBY,,,-76.075244,38.600186,Y,300.86,1217556,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRKI1,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH2,KIRBY ADD 1,ADDITION 1,,-76.064838,38.592729,,103.41,418478,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRKI2,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH2,KIRBY ADD 2,ADDITION 2,,-76.078818,38.606226,,77.66,314275,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRLA0,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH2,LATRAPPE,,LA TRAPPE,-76.114037,38.634361,Y,59.83,242121,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRLB0,MD,,MIDDLE CHOPTANK RIVER,,LOWER BAR,,,-76.105,38.5,,0.25,,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
MCRLE0,MD,DO,MIDDLE CHOPTANK RIVER,CHOMH2,LECOMPTE,,,-76.14848,38.620044,Y,277.37,1122457,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRLE1,MD,DO,MIDDLE CHOPTANK RIVER,CHOMH2,LECOMPTE ADD 1,ADDITION 1,,-76.140584,38.613844,,73.48,297343,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRMA0,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH1,MATTHEWS,,,-76.130588,38.671101,Y,15.51,62756,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
MCRMB0,MD,,MIDDLE CHOPTANK RIVER,,MIDDLE BAR,,,-76.106804,38.643511,,,,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
MCRSC0,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH2,SCRAPING LINE,,,-76.060746,38.586601,Y,78.46,317499,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRSC1,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH2,SCRAPING LINE ADD 1,ADDITION 1,,-76.056646,38.583954,,243.54,985581,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRSH0,MD,DO,MIDDLE CHOPTANK RIVER,CHOMH2,SANDY HILL,,"CAMBRIDGE,SANDY POINT",-76.117063,38.596414,Y,491.97,1990934,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,Yes,Yes,CHOPTANK RIVER
MCRSH1,MD,DO,MIDDLE CHOPTANK RIVER,CHOMH2,SANDY HILL ADD 1,ADDITION 1,,-76.130307,38.599031,,314.38,1272270,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRSL0,MD,DO,MIDDLE CHOPTANK RIVER,CHOMH2,SANDY HILL LUMPS,,,-76.09994,38.593575,Y,18.96,76713,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRSL1,MD,DO,MIDDLE CHOPTANK RIVER,CHOMH2,SANDY HILL LUMPS ADD 1,ADDITION 1,,-76.104969,38.591511,,180.08,728746,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRTB0,MD,DO,MIDDLE CHOPTANK RIVER,CHOMH2,TURTLE BACK,,TURKLE BACK,-76.094116,38.599092,Y,73.54,297620,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRTB1,MD,DO,MIDDLE CHOPTANK RIVER,CHOMH2,TURTLE BACK ADD 1,ADDITION 1,,-76.09798,38.596421,,139,562500,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRUB0,MD,,MIDDLE CHOPTANK RIVER,,UPPER BAR,,,-76.105983,38.64515,,0.25,,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
MCRWI0,MD,TA,MIDDLE CHOPTANK RIVER,CHOMH1,WILLIS,,,-76.153222,38.663784,Y,9.46,38284,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
MGRBL0,MD,AA,MAGOTHY RIVER,MAGMH,BLACK,,PODICKORY,-76.472979,39.064915,Y,24.91,100818,055,MAGOTHY RIVER,,,,MAGOTHY RIVER
MGRCN0,MD,AA,MAGOTHY RIVER,MAGMH,CHEST NECK POINT,,,-76.49398077,39.07216582,,0.806842522,3265.175848,055,MAGOTHY RIVER,,,,MAGOTHY RIVER
MGRDH0,MD,AA,MAGOTHY RIVER,MAGMH,DOBBINS HILL,,,-76.45771933,39.07181694,N,3.156278171,12773.00461,055,MAGOTHY RIVER,,,,MAGOTHY RIVER
MGRDO0,MD,AA,MAGOTHY RIVER,MAGMH,DOBBINS,,,-76.457723,39.071815,,,,055,MAGOTHY RIVER,,,,MAGOTHY RIVER
MGRPA0,MD,AA,MAGOTHY RIVER,MAGMH,PARK,,,-76.481268,39.076121,Y,33.44,135342,055,MAGOTHY RIVER,,,,MAGOTHY RIVER
MGRPE0,MD,AA,MAGOTHY RIVER,MAGMH,PERSIMMON,,,-76.440692,39.056183,Y,33.15,134134,055,MAGOTHY RIVER,,,,MAGOTHY RIVER
MGRPH0,MD,AA,MAGOTHY RIVER,MAGMH,PEACH HILL,,,-76.449612,39.082115,Y,21,84997,055,MAGOTHY RIVER,,,,MAGOTHY RIVER
MGRRP0,MD,AA,MAGOTHY RIVER,MAGMH,ROCKY POINT,,,-76.48022167,39.074695,,,,055,MAGOTHY RIVER,,,,MAGOTHY RIVER
MGRSB0,MD,AA,MAGOTHY RIVER,MAGMH,SILLERY BAY,,SILLERY,-76.448006,39.092155,Y,35.05,141848,055,MAGOTHY RIVER,,,,MAGOTHY RIVER
MGRTM0,MD,AA,MAGOTHY RIVER,MAGMH,T. MARSHALL DUER MEMORIAL SANCTUARY REEF,,,-76.494393,39.072516,,,,055,MAGOTHY RIVER,Sanctuary,,,MAGOTHY RIVER
MGRUM0,MD,AA,MAGOTHY RIVER,MAGMH,UMPHASIS,,,-76.483578,39.06743,Y,29.48,119310,055,MAGOTHY RIVER,,,,MAGOTHY RIVER
MGRWE0,MD,AA,MAGOTHY RIVER,MAGMH,WELCH,,,-76.447561,39.074114,Y,50.98,206294,055,MAGOTHY RIVER,,,,MAGOTHY RIVER
MIRAC0,MD,TA,MILES RIVER,EASMH,ASH CRAFT,,,-76.210041,38.794539,Y,54.86,222012,060,MILES RIVER,,,Yes,MILES RIVER
MIRAD0,MD,TA,MILES RIVER,EASMH,ALDRIDGES DISCOVERY,,,-76.244675,38.860367,Y,16.75,67791,060,MILES RIVER,,,,MILES RIVER
MIRBA0,MD,TA,MILES RIVER,EASMH,BARNETT,,,-76.182108,38.763589,Y,28.26,114356,060,MILES RIVER,,,,MILES RIVER
MIRBH0,MD,TA,MILES RIVER,EASMH,BAZZLES HILL,,,-76.19298,38.777144,Y,103.93,420584,060,MILES RIVER,,,,MILES RIVER
MIRBN0,MD,TA,MILES RIVER,EASMH,BOZMAN NECK,,,-76.255569,38.845244,Y,50.01,202364,060,MILES RIVER,,,,MILES RIVER
